codigo,descripcion,estructura,grupo_quirurgico,seccion,tabla,uvb_base,valor_2023_uvt,valor_2024_uvt,valor_2025_uvb
7106,Eventrorrafia; incluye malla de Marles,tipo_1_grupo_quirurgico,9,"8. CIRUGÍA ABDOMINAL: Establézcase para las intervenciones quirúrgicas abdominales, la siguiente nomenclatura y clasificación:",TABLA 8.1.1,,2029800.0,2252500.0,2376100.0
7107,Herniorrafia epigástrica (excepto recidiva);incluye herniorrafia de Spiegel,tipo_1_grupo_quirurgico,5,"8. CIRUGÍA ABDOMINAL: Establézcase para las intervenciones quirúrgicas abdominales, la siguiente nomenclatura y clasificación:",TABLA 8.1.1,,908500.0,1008100.0,1063500.0
7108,Herniorrafia epigástrica por recidiva,tipo_1_grupo_quirurgico,6,"8. CIRUGÍA ABDOMINAL: Establézcase para las intervenciones quirúrgicas abdominales, la siguiente nomenclatura y clasificación:",TABLA 8.1.1,,1252000.0,1389400.0,1465700.0
7109,Herniorrafia umbilical; incluye Recidiva,tipo_1_grupo_quirurgico,6,"8. CIRUGÍA ABDOMINAL: Establézcase para las intervenciones quirúrgicas abdominales, la siguiente nomenclatura y clasificación:",TABLA 8.1.1,,1252000.0,1389400.0,1465700.0
7110,Herniorrafia isquiática,tipo_1_grupo_quirurgico,7,"8. CIRUGÍA ABDOMINAL: Establézcase para las intervenciones quirúrgicas abdominales, la siguiente nomenclatura y clasificación:",TABLA 8.1.2,,1617200.0,1794600.0,1893100.0
7111,Herniorrafia isquiorrectal,tipo_1_grupo_quirurgico,7,"8. CIRUGÍA ABDOMINAL: Establézcase para las intervenciones quirúrgicas abdominales, la siguiente nomenclatura y clasificación:",TABLA 8.1.2,,1617200.0,1794600.0,1893100.0
7112,Herniorrafia lumbar,tipo_1_grupo_quirurgico,7,"8. CIRUGÍA ABDOMINAL: Establézcase para las intervenciones quirúrgicas abdominales, la siguiente nomenclatura y clasificación:",TABLA 8.1.2,,1617200.0,1794600.0,1893100.0
7113,Herniorrafia obturadora,tipo_1_grupo_quirurgico,7,"8. CIRUGÍA ABDOMINAL: Establézcase para las intervenciones quirúrgicas abdominales, la siguiente nomenclatura y clasificación:",TABLA 8.1.2,,1617200.0,1794600.0,1893100.0
7114,Herniorrafia diafragmática por vía abdominal o torácica,tipo_1_grupo_quirurgico,13,"8. CIRUGÍA ABDOMINAL: Establézcase para las intervenciones quirúrgicas abdominales, la siguiente nomenclatura y clasificación:",TABLA 8.1.2,,3320000.0,3684200.0,3886300.0
7120,Drenaje absceso de pared abdominal,tipo_1_grupo_quirurgico,3,"8. CIRUGÍA ABDOMINAL: Establézcase para las intervenciones quirúrgicas abdominales, la siguiente nomenclatura y clasificación:",TABLA 8.1.3,,534000.0,592500.0,625000.0
7121,Laparotomía exploradora,tipo_1_grupo_quirurgico,8,"8. CIRUGÍA ABDOMINAL: Establézcase para las intervenciones quirúrgicas abdominales, la siguiente nomenclatura y clasificación:",TABLA 8.1.3,,1777500.0,1972500.0,2080700.0
7122,Extirpación tumor benigno pared abdominal,tipo_1_grupo_quirurgico,3,"8. CIRUGÍA ABDOMINAL: Establézcase para las intervenciones quirúrgicas abdominales, la siguiente nomenclatura y clasificación:",TABLA 8.1.3,,534000.0,592500.0,625000.0
7140,"Drenaje absceso intraperitoneal; incluye epiplóico (omental), de fosa ilíaca, periesplénico, perigástrico",tipo_1_grupo_quirurgico,8,"8. CIRUGÍA ABDOMINAL: Establézcase para las intervenciones quirúrgicas abdominales, la siguiente nomenclatura y clasificación:",TABLA 8.1.4,,1777500.0,1972500.0,2080700.0
7141,Drenaje absceso retroperitoneal,tipo_1_grupo_quirurgico,8,"8. CIRUGÍA ABDOMINAL: Establézcase para las intervenciones quirúrgicas abdominales, la siguiente nomenclatura y clasificación:",TABLA 8.1.4,,1777500.0,1972500.0,2080700.0
7142,Drenaje peritonitis generalizada,tipo_1_grupo_quirurgico,9,"8. CIRUGÍA ABDOMINAL: Establézcase para las intervenciones quirúrgicas abdominales, la siguiente nomenclatura y clasificación:",TABLA 8.1.4,,2029800.0,2252500.0,2376100.0
7143,Drenaje absceso subfrénico o subdiafragmático (cualquier vía),tipo_1_grupo_quirurgico,9,"8. CIRUGÍA ABDOMINAL: Establézcase para las intervenciones quirúrgicas abdominales, la siguiente nomenclatura y clasificación:",TABLA 8.1.4,,2029800.0,2252500.0,2376100.0
7144,Lavado peritoneal postquirúrgico,tipo_1_grupo_quirurgico,7,"8. CIRUGÍA ABDOMINAL: Establézcase para las intervenciones quirúrgicas abdominales, la siguiente nomenclatura y clasificación:",TABLA 8.1.4,,1617200.0,1794600.0,1893100.0
7160,Corrección onfalocele,tipo_1_grupo_quirurgico,12,"8. CIRUGÍA ABDOMINAL: Establézcase para las intervenciones quirúrgicas abdominales, la siguiente nomenclatura y clasificación:",TABLA 8.1.5,,3110500.0,3451700.0,3641200.0
7161,"Resección lesión del epiplón o mesenterio; incluye benigna, maligna",tipo_1_grupo_quirurgico,9,"8. CIRUGÍA ABDOMINAL: Establézcase para las intervenciones quirúrgicas abdominales, la siguiente nomenclatura y clasificación:",TABLA 8.1.5,,2029800.0,2252500.0,2376100.0
7162,Resección tumor retroperitoneal,tipo_1_grupo_quirurgico,13,"8. CIRUGÍA ABDOMINAL: Establézcase para las intervenciones quirúrgicas abdominales, la siguiente nomenclatura y clasificación:",TABLA 8.1.5,,3320000.0,3684200.0,3886300.0
7163,Corrección gastros chisis,tipo_1_grupo_quirurgico,12,"8. CIRUGÍA ABDOMINAL: Establézcase para las intervenciones quirúrgicas abdominales, la siguiente nomenclatura y clasificación:",TABLA 8.1.5,,3110500.0,3451700.0,3641200.0
7164,Colocación de malla,tipo_1_grupo_quirurgico,13,"8. CIRUGÍA ABDOMINAL: Establézcase para las intervenciones quirúrgicas abdominales, la siguiente nomenclatura y clasificación:",TABLA 8.1.5,,3320000.0,3684200.0,3886300.0
7180,Operación de Noble modificada,tipo_1_grupo_quirurgico,11,"8. CIRUGÍA ABDOMINAL: Establézcase para las intervenciones quirúrgicas abdominales, la siguiente nomenclatura y clasificación:",TABLA 8.1.6,,2909000.0,3228200.0,3405400.0
7190,Sección adherencias peritoneales,tipo_1_grupo_quirurgico,9,"8. CIRUGÍA ABDOMINAL: Establézcase para las intervenciones quirúrgicas abdominales, la siguiente nomenclatura y clasificación:",TABLA 8.1.7,,2029800.0,2252500.0,2376100.0
7201,Drenaje abierto de absceso hepático,tipo_1_grupo_quirurgico,8,"8. CIRUGÍA ABDOMINAL: Establézcase para las intervenciones quirúrgicas abdominales, la siguiente nomenclatura y clasificación:",TABLA 8.2.1,,1777500.0,1972500.0,2080700.0
7210,Resección quiste hidatídico,tipo_1_grupo_quirurgico,12,"8. CIRUGÍA ABDOMINAL: Establézcase para las intervenciones quirúrgicas abdominales, la siguiente nomenclatura y clasificación:",TABLA 8.2.2,,3110500.0,3451700.0,3641200.0
7211,Resección tumor hígado,tipo_1_grupo_quirurgico,13,"8. CIRUGÍA ABDOMINAL: Establézcase para las intervenciones quirúrgicas abdominales, la siguiente nomenclatura y clasificación:",TABLA 8.2.2,,3320000.0,3684200.0,3886300.0
7212,Hepatectomía segmentaria,tipo_1_grupo_quirurgico,13,"8. CIRUGÍA ABDOMINAL: Establézcase para las intervenciones quirúrgicas abdominales, la siguiente nomenclatura y clasificación:",TABLA 8.2.2,,3320000.0,3684200.0,3886300.0
7230,Hepatorrafia simple,tipo_1_grupo_quirurgico,9,"8. CIRUGÍA ABDOMINAL: Establézcase para las intervenciones quirúrgicas abdominales, la siguiente nomenclatura y clasificación:",TABLA 8.2.3,,2029800.0,2252500.0,2376100.0
7231,Hepatorrafia múltiple; incluye debridamiento y hemostasis,tipo_1_grupo_quirurgico,10,"8. CIRUGÍA ABDOMINAL: Establézcase para las intervenciones quirúrgicas abdominales, la siguiente nomenclatura y clasificación:",TABLA 8.2.3,,2708400.0,3005600.0,3170600.0
7232,Ligadura selectiva arteria hepática,tipo_1_grupo_quirurgico,9,"8. CIRUGÍA ABDOMINAL: Establézcase para las intervenciones quirúrgicas abdominales, la siguiente nomenclatura y clasificación:",TABLA 8.2.3,,2029800.0,2252500.0,2376100.0
7240,Trasplante de hígado,tipo_1_grupo_quirurgico,23,"8. CIRUGÍA ABDOMINAL: Establézcase para las intervenciones quirúrgicas abdominales, la siguiente nomenclatura y clasificación:",TABLA 8.2.4,,6075500.0,6742100.0,7112200.0
7241,Hepatectomía total (donante),tipo_1_grupo_quirurgico,23,"8. CIRUGÍA ABDOMINAL: Establézcase para las intervenciones quirúrgicas abdominales, la siguiente nomenclatura y clasificación:",TABLA 8.2.4,,6075500.0,6742100.0,7112200.0
7250,Anastomosis de vías biliares,tipo_1_grupo_quirurgico,21,"8. CIRUGÍA ABDOMINAL: Establézcase para las intervenciones quirúrgicas abdominales, la siguiente nomenclatura y clasificación:",TABLA 8.2.5,,3673700.0,4076800.0,4300500.0
7251,Esfinteroplastia,tipo_1_grupo_quirurgico,20,"8. CIRUGÍA ABDOMINAL: Establézcase para las intervenciones quirúrgicas abdominales, la siguiente nomenclatura y clasificación:",TABLA 8.2.5,,3051500.0,3386300.0,3572200.0
7252,Reexploración de vías biliares; incluye colangiografía,tipo_1_grupo_quirurgico,20,"8. CIRUGÍA ABDOMINAL: Establézcase para las intervenciones quirúrgicas abdominales, la siguiente nomenclatura y clasificación:",TABLA 8.2.5,,3051500.0,3386300.0,3572200.0
7253,Reconstrucción de vías biliares,tipo_1_grupo_quirurgico,22,"8. CIRUGÍA ABDOMINAL: Establézcase para las intervenciones quirúrgicas abdominales, la siguiente nomenclatura y clasificación:",TABLA 8.2.5,,4254800.0,4721600.0,4980800.0
7254,Derivación bilio digestiva,tipo_1_grupo_quirurgico,22,"8. CIRUGÍA ABDOMINAL: Establézcase para las intervenciones quirúrgicas abdominales, la siguiente nomenclatura y clasificación:",TABLA 8.2.5,,4254800.0,4721600.0,4980800.0
7260,Colecistostomía; incluye extracción de los cálculos,tipo_1_grupo_quirurgico,8,"8. CIRUGÍA ABDOMINAL: Establézcase para las intervenciones quirúrgicas abdominales, la siguiente nomenclatura y clasificación:",TABLA 8.2.6,,1777500.0,1972500.0,2080700.0
7270,Colecistectomía,tipo_1_grupo_quirurgico,10,"8. CIRUGÍA ABDOMINAL: Establézcase para las intervenciones quirúrgicas abdominales, la siguiente nomenclatura y clasificación:",TABLA 8.2.4,,2708400.0,3005600.0,3170600.0
7271,Exploración de vías biliares (Tubo en T),tipo_1_grupo_quirurgico,11,"8. CIRUGÍA ABDOMINAL: Establézcase para las intervenciones quirúrgicas abdominales, la siguiente nomenclatura y clasificación:",TABLA 8.2.4,,2909000.0,3228200.0,3405400.0
7272,Resección tumor vías biliares,tipo_1_grupo_quirurgico,21,"8. CIRUGÍA ABDOMINAL: Establézcase para las intervenciones quirúrgicas abdominales, la siguiente nomenclatura y clasificación:",TABLA 8.2.4,,3673700.0,4076800.0,4300500.0
7301,Drenaje absceso páncreas,tipo_1_grupo_quirurgico,9,"8. CIRUGÍA ABDOMINAL: Establézcase para las intervenciones quirúrgicas abdominales, la siguiente nomenclatura y clasificación:",TABLA 8.3.1,,2029800.0,2252500.0,2376100.0
7310,Pancreatectomía distal,tipo_1_grupo_quirurgico,12,"8. CIRUGÍA ABDOMINAL: Establézcase para las intervenciones quirúrgicas abdominales, la siguiente nomenclatura y clasificación:",TABLA 8.3.2,,3110500.0,3451700.0,3641200.0
7311,Pancreatoduodenectomía,tipo_1_grupo_quirurgico,21,"8. CIRUGÍA ABDOMINAL: Establézcase para las intervenciones quirúrgicas abdominales, la siguiente nomenclatura y clasificación:",TABLA 8.3.2,,3673700.0,4076800.0,4300500.0
7312,Pancreatectomía subtotal (operación de Child),tipo_1_grupo_quirurgico,20,"8. CIRUGÍA ABDOMINAL: Establézcase para las intervenciones quirúrgicas abdominales, la siguiente nomenclatura y clasificación:",TABLA 8.3.2,,3051500.0,3386300.0,3572200.0
7313,"Resección lesión de páncreas; incluye fistulectomía, pancreatolitotomía",tipo_1_grupo_quirurgico,13,"8. CIRUGÍA ABDOMINAL: Establézcase para las intervenciones quirúrgicas abdominales, la siguiente nomenclatura y clasificación:",TABLA 8.3.2,,3320000.0,3684200.0,3886300.0
7320,"Anastomosis del páncreas; incluye cistoduodenostomía, cistogastrostomía, cistoyeyunostomía",tipo_1_grupo_quirurgico,13,"8. CIRUGÍA ABDOMINAL: Establézcase para las intervenciones quirúrgicas abdominales, la siguiente nomenclatura y clasificación:",TABLA 8.3.3,,3320000.0,3684200.0,3886300.0
7321,Pancreatoyeyunostomía lateral (operación de Puestow),tipo_1_grupo_quirurgico,13,"8. CIRUGÍA ABDOMINAL: Establézcase para las intervenciones quirúrgicas abdominales, la siguiente nomenclatura y clasificación:",TABLA 8.3.3,,3320000.0,3684200.0,3886300.0
7330,Marsupialización quiste del páncreas,tipo_1_grupo_quirurgico,8,"8. CIRUGÍA ABDOMINAL: Establézcase para las intervenciones quirúrgicas abdominales, la siguiente nomenclatura y clasificación:",TABLA 8.3.4,,1777500.0,1972500.0,2080700.0
7340,Trasplante de páncreas,tipo_1_grupo_quirurgico,23,"8. CIRUGÍA ABDOMINAL: Establézcase para las intervenciones quirúrgicas abdominales, la siguiente nomenclatura y clasificación:",TABLA 8.3.5,,6075500.0,6742100.0,7112200.0
7341,Pancreatectomía (donante),tipo_1_grupo_quirurgico,23,"8. CIRUGÍA ABDOMINAL: Establézcase para las intervenciones quirúrgicas abdominales, la siguiente nomenclatura y clasificación:",TABLA 8.3.5,,6075500.0,6742100.0,7112200.0
7501,Esplenectomía,tipo_1_grupo_quirurgico,9,"8. CIRUGÍA ABDOMINAL: Establézcase para las intervenciones quirúrgicas abdominales, la siguiente nomenclatura y clasificación:",TABLA 8.5.1,,2029800.0,2252500.0,2376100.0
7510,Esplenorrafia,tipo_1_grupo_quirurgico,9,"8. CIRUGÍA ABDOMINAL: Establézcase para las intervenciones quirúrgicas abdominales, la siguiente nomenclatura y clasificación:",TABLA 8.5.2,,2029800.0,2252500.0,2376100.0
7601,Gastrostomía; incluye extracción cuerpo extraño,tipo_1_grupo_quirurgico,8,"8. CIRUGÍA ABDOMINAL: Establézcase para las intervenciones quirúrgicas abdominales, la siguiente nomenclatura y clasificación:",TABLA 8.6.1,,1777500.0,1972500.0,2080700.0
7610,"Piloroplatia; incluye pilororectomía anterior, piloromiotomía",tipo_1_grupo_quirurgico,9,"8. CIRUGÍA ABDOMINAL: Establézcase para las intervenciones quirúrgicas abdominales, la siguiente nomenclatura y clasificación:",TABLA 8.6.2,,2029800.0,2252500.0,2376100.0
7620,Gastrectomía parcial más vaguectomía,tipo_1_grupo_quirurgico,13,"8. CIRUGÍA ABDOMINAL: Establézcase para las intervenciones quirúrgicas abdominales, la siguiente nomenclatura y clasificación:",TABLA 8.6.3,,3320000.0,3684200.0,3886300.0
7621,Gastrectomía subtotal radical,tipo_1_grupo_quirurgico,21,"8. CIRUGÍA ABDOMINAL: Establézcase para las intervenciones quirúrgicas abdominales, la siguiente nomenclatura y clasificación:",TABLA 8.6.3,,3673700.0,4076800.0,4300500.0
7622,Gastrectomía total,tipo_1_grupo_quirurgico,22,"8. CIRUGÍA ABDOMINAL: Establézcase para las intervenciones quirúrgicas abdominales, la siguiente nomenclatura y clasificación:",TABLA 8.6.3,,4254800.0,4721600.0,4980800.0
7630,"Anastomosis del estómago; incluye gastroduodenostomía, gastroyeyunostomía",tipo_1_grupo_quirurgico,10,"8. CIRUGÍA ABDOMINAL: Establézcase para las intervenciones quirúrgicas abdominales, la siguiente nomenclatura y clasificación:",TABLA 8.6.4,,2708400.0,3005600.0,3170600.0
7640,Gastrorrafia,tipo_1_grupo_quirurgico,8,"8. CIRUGÍA ABDOMINAL: Establézcase para las intervenciones quirúrgicas abdominales, la siguiente nomenclatura y clasificación:",TABLA 8.6.5,,1777500.0,1972500.0,2080700.0
7641,Operación anti reflujo,tipo_1_grupo_quirurgico,13,"8. CIRUGÍA ABDOMINAL: Establézcase para las intervenciones quirúrgicas abdominales, la siguiente nomenclatura y clasificación:",TABLA 8.6.5,,3320000.0,3684200.0,3886300.0
7650,Vaguectomía selectiva y supraselectiva,tipo_1_grupo_quirurgico,12,"8. CIRUGÍA ABDOMINAL: Establézcase para las intervenciones quirúrgicas abdominales, la siguiente nomenclatura y clasificación:",TABLA 8.6.6,,3110500.0,3451700.0,3641200.0
7660,Cierre de fístula de gastroduodenostomía,tipo_1_grupo_quirurgico,12,"8. CIRUGÍA ABDOMINAL: Establézcase para las intervenciones quirúrgicas abdominales, la siguiente nomenclatura y clasificación:",TABLA 8.6.7,,3110500.0,3451700.0,3641200.0
7661,Cierre de fístula de gastroyeyunostomía,tipo_1_grupo_quirurgico,12,"8. CIRUGÍA ABDOMINAL: Establézcase para las intervenciones quirúrgicas abdominales, la siguiente nomenclatura y clasificación:",TABLA 8.6.7,,3110500.0,3451700.0,3641200.0
7662,Desvascularización gástrica,tipo_1_grupo_quirurgico,9,"8. CIRUGÍA ABDOMINAL: Establézcase para las intervenciones quirúrgicas abdominales, la siguiente nomenclatura y clasificación:",TABLA 8.6.7,,2029800.0,2252500.0,2376100.0
7663,Reducción vólvulo estómago,tipo_1_grupo_quirurgico,8,"8. CIRUGÍA ABDOMINAL: Establézcase para las intervenciones quirúrgicas abdominales, la siguiente nomenclatura y clasificación:",TABLA 8.6.7,,1777500.0,1972500.0,2080700.0
7701,Enterotomía; incluye extracción de cuerpo extraño,tipo_1_grupo_quirurgico,9,"8. CIRUGÍA ABDOMINAL: Establézcase para las intervenciones quirúrgicas abdominales, la siguiente nomenclatura y clasificación:",TABLA 8.7.1,,2029800.0,2252500.0,2376100.0
7702,Drenaje absceso de divertículo,tipo_1_grupo_quirurgico,8,"8. CIRUGÍA ABDOMINAL: Establézcase para las intervenciones quirúrgicas abdominales, la siguiente nomenclatura y clasificación:",TABLA 8.7.1,,1777500.0,1972500.0,2080700.0
7710,"Colostomía e ileostomía; incluye cecostomía, colostomía transversostomía, sigmoídostomía",tipo_1_grupo_quirurgico,9,"8. CIRUGÍA ABDOMINAL: Establézcase para las intervenciones quirúrgicas abdominales, la siguiente nomenclatura y clasificación:",TABLA 8.7.2,,2029800.0,2252500.0,2376100.0
7711,Ileostomía continente,tipo_1_grupo_quirurgico,12,"8. CIRUGÍA ABDOMINAL: Establézcase para las intervenciones quirúrgicas abdominales, la siguiente nomenclatura y clasificación:",TABLA 8.7.2,,3110500.0,3451700.0,3641200.0
7712,Duodenostomía,tipo_1_grupo_quirurgico,9,"8. CIRUGÍA ABDOMINAL: Establézcase para las intervenciones quirúrgicas abdominales, la siguiente nomenclatura y clasificación:",TABLA 8.7.2,,2029800.0,2252500.0,2376100.0
7720,Extirpación lesión local intestino,tipo_1_grupo_quirurgico,9,"8. CIRUGÍA ABDOMINAL: Establézcase para las intervenciones quirúrgicas abdominales, la siguiente nomenclatura y clasificación:",TABLA 8.7.3,,2029800.0,2252500.0,2376100.0
7721,Resección divertículo duodenal,tipo_1_grupo_quirurgico,9,"8. CIRUGÍA ABDOMINAL: Establézcase para las intervenciones quirúrgicas abdominales, la siguiente nomenclatura y clasificación:",TABLA 8.7.3,,2029800.0,2252500.0,2376100.0
7722,"Resección intestinal; incluye duodenectomía, enterocolectomía, enterectomía, yeyunectomía",tipo_1_grupo_quirurgico,9,"8. CIRUGÍA ABDOMINAL: Establézcase para las intervenciones quirúrgicas abdominales, la siguiente nomenclatura y clasificación:",TABLA 8.7.3,,2029800.0,2252500.0,2376100.0
7723,Resección de divertículo de Meckel,tipo_1_grupo_quirurgico,9,"8. CIRUGÍA ABDOMINAL: Establézcase para las intervenciones quirúrgicas abdominales, la siguiente nomenclatura y clasificación:",TABLA 8.7.3,,2029800.0,2252500.0,2376100.0
7724,"Colectomía subtotal; incluye hemicolectomía o ileocolectomía, sigmoidectomía, cecostomía",tipo_1_grupo_quirurgico,13,"8. CIRUGÍA ABDOMINAL: Establézcase para las intervenciones quirúrgicas abdominales, la siguiente nomenclatura y clasificación:",TABLA 8.7.3,,3320000.0,3684200.0,3886300.0
7725,Colectomía total,tipo_1_grupo_quirurgico,21,"8. CIRUGÍA ABDOMINAL: Establézcase para las intervenciones quirúrgicas abdominales, la siguiente nomenclatura y clasificación:",TABLA 8.7.3,,3673700.0,4076800.0,4300500.0
7730,Apendicetomía,tipo_1_grupo_quirurgico,7,"8. CIRUGÍA ABDOMINAL: Establézcase para las intervenciones quirúrgicas abdominales, la siguiente nomenclatura y clasificación:",TABLA 8.7.4,,1617200.0,1794600.0,1893100.0
7740,Anastomosis intestino delgado,tipo_1_grupo_quirurgico,9,"8. CIRUGÍA ABDOMINAL: Establézcase para las intervenciones quirúrgicas abdominales, la siguiente nomenclatura y clasificación:",TABLA 8.7.5,,2029800.0,2252500.0,2376100.0
7741,Anastomosis intestino delgado con grueso,tipo_1_grupo_quirurgico,9,"8. CIRUGÍA ABDOMINAL: Establézcase para las intervenciones quirúrgicas abdominales, la siguiente nomenclatura y clasificación:",TABLA 8.7.5,,2029800.0,2252500.0,2376100.0
7742,Anastomosis intestino grueso,tipo_1_grupo_quirurgico,9,"8. CIRUGÍA ABDOMINAL: Establézcase para las intervenciones quirúrgicas abdominales, la siguiente nomenclatura y clasificación:",TABLA 8.7.5,,2029800.0,2252500.0,2376100.0
7743,Enterorrafia,tipo_1_grupo_quirurgico,8,"8. CIRUGÍA ABDOMINAL: Establézcase para las intervenciones quirúrgicas abdominales, la siguiente nomenclatura y clasificación:",TABLA 8.7.5,,1777500.0,1972500.0,2080700.0
7750,"Cierre comunicación intestinal a piel; incluye cierre de: cecostomía, colostomía, duodenostomía, enterostomía, fístula: fecal o yeyunal, ileostomía, sigmoidostomía, yeyunostomía",tipo_1_grupo_quirurgico,9,"8. CIRUGÍA ABDOMINAL: Establézcase para las intervenciones quirúrgicas abdominales, la siguiente nomenclatura y clasificación:",TABLA 8.7.6,,2029800.0,2252500.0,2376100.0
7760,Reducción vólvulo intestino,tipo_1_grupo_quirurgico,8,"8. CIRUGÍA ABDOMINAL: Establézcase para las intervenciones quirúrgicas abdominales, la siguiente nomenclatura y clasificación:",TABLA 8.7.7,,1777500.0,1972500.0,2080700.0
7761,Desinvaginación intestinal,tipo_1_grupo_quirurgico,8,"8. CIRUGÍA ABDOMINAL: Establézcase para las intervenciones quirúrgicas abdominales, la siguiente nomenclatura y clasificación:",TABLA 8.7.7,,1777500.0,1972500.0,2080700.0
7770,Corrección atresia intestinal,tipo_1_grupo_quirurgico,9,"8. CIRUGÍA ABDOMINAL: Establézcase para las intervenciones quirúrgicas abdominales, la siguiente nomenclatura y clasificación:",TABLA 8.7.8,,2029800.0,2252500.0,2376100.0
7771,Corrección malrotación intestinal,tipo_1_grupo_quirurgico,13,"8. CIRUGÍA ABDOMINAL: Establézcase para las intervenciones quirúrgicas abdominales, la siguiente nomenclatura y clasificación:",TABLA 8.7.8,,3320000.0,3684200.0,3886300.0
7800,Trasplante de médula ósea,tipo_1_grupo_quirurgico,21,"8. CIRUGÍA ABDOMINAL: Establézcase para las intervenciones quirúrgicas abdominales, la siguiente nomenclatura y clasificación:",TABLA 8.8.1,,3673700.0,4076800.0,4300500.0
9101,Nefrolitotomía,tipo_1_grupo_quirurgico,10,"10. UROLOGÍA Y NEFROLOGÍA: Establézcase para las intervenciones quirúrgicas de Urología Nefrología, la siguiente nomenclatura y clasificación:",TABLA 10.1.1,,2708400.0,3005600.0,3170600.0
9102,Nefrostomía a cielo abierto,tipo_1_grupo_quirurgico,9,"10. UROLOGÍA Y NEFROLOGÍA: Establézcase para las intervenciones quirúrgicas de Urología Nefrología, la siguiente nomenclatura y clasificación:",TABLA 10.1.1,,2029800.0,2252500.0,2376100.0
9103,Nefrolitotomía percutánea,tipo_1_grupo_quirurgico,20,"10. UROLOGÍA Y NEFROLOGÍA: Establézcase para las intervenciones quirúrgicas de Urología Nefrología, la siguiente nomenclatura y clasificación:",TABLA 10.1.1,,3051500.0,3386300.0,3572200.0
9104,Nefrostomía percutánea,tipo_1_grupo_quirurgico,11,"10. UROLOGÍA Y NEFROLOGÍA: Establézcase para las intervenciones quirúrgicas de Urología Nefrología, la siguiente nomenclatura y clasificación:",TABLA 10.1.1,,2909000.0,3228200.0,3405400.0
9110,Pielolitotomía,tipo_1_grupo_quirurgico,13,"10. UROLOGÍA Y NEFROLOGÍA: Establézcase para las intervenciones quirúrgicas de Urología Nefrología, la siguiente nomenclatura y clasificación:",TABLA 10.1.2,,3320000.0,3684200.0,3886300.0
9111,Pielostomía,tipo_1_grupo_quirurgico,12,"10. UROLOGÍA Y NEFROLOGÍA: Establézcase para las intervenciones quirúrgicas de Urología Nefrología, la siguiente nomenclatura y clasificación:",TABLA 10.1.2,,3110500.0,3451700.0,3641200.0
9112,Pielonefrostomía para cálculo coraliforme,tipo_1_grupo_quirurgico,13,"10. UROLOGÍA Y NEFROLOGÍA: Establézcase para las intervenciones quirúrgicas de Urología Nefrología, la siguiente nomenclatura y clasificación:",TABLA 10.1.2,,3320000.0,3684200.0,3886300.0
9120,Drenaje absceso renal o perirrenal,tipo_1_grupo_quirurgico,10,"10. UROLOGÍA Y NEFROLOGÍA: Establézcase para las intervenciones quirúrgicas de Urología Nefrología, la siguiente nomenclatura y clasificación:",TABLA 10.1.3,,2708400.0,3005600.0,3170600.0
9121,Lumbotomía exploradora,tipo_1_grupo_quirurgico,10,"10. UROLOGÍA Y NEFROLOGÍA: Establézcase para las intervenciones quirúrgicas de Urología Nefrología, la siguiente nomenclatura y clasificación:",TABLA 10.1.3,,2708400.0,3005600.0,3170600.0
9140,Diverticulectomía calicial,tipo_1_grupo_quirurgico,13,"10. UROLOGÍA Y NEFROLOGÍA: Establézcase para las intervenciones quirúrgicas de Urología Nefrología, la siguiente nomenclatura y clasificación:",TABLA 10.1.4,,3320000.0,3684200.0,3886300.0
9141,Nefrectomía parcial,tipo_1_grupo_quirurgico,13,"10. UROLOGÍA Y NEFROLOGÍA: Establézcase para las intervenciones quirúrgicas de Urología Nefrología, la siguiente nomenclatura y clasificación:",TABLA 10.1.4,,3320000.0,3684200.0,3886300.0
9143,Nefrectomía radical,tipo_1_grupo_quirurgico,13,"10. UROLOGÍA Y NEFROLOGÍA: Establézcase para las intervenciones quirúrgicas de Urología Nefrología, la siguiente nomenclatura y clasificación:",TABLA 10.1.4,,3320000.0,3684200.0,3886300.0
9144,Nefrectomía simple,tipo_1_grupo_quirurgico,11,"10. UROLOGÍA Y NEFROLOGÍA: Establézcase para las intervenciones quirúrgicas de Urología Nefrología, la siguiente nomenclatura y clasificación:",TABLA 10.1.4,,2909000.0,3228200.0,3405400.0
9145,Nefrourecterectomía,tipo_1_grupo_quirurgico,12,"10. UROLOGÍA Y NEFROLOGÍA: Establézcase para las intervenciones quirúrgicas de Urología Nefrología, la siguiente nomenclatura y clasificación:",TABLA 10.1.4,,3110500.0,3451700.0,3641200.0
9146,Nefroureterectomía con segmento vesical,tipo_1_grupo_quirurgico,13,"10. UROLOGÍA Y NEFROLOGÍA: Establézcase para las intervenciones quirúrgicas de Urología Nefrología, la siguiente nomenclatura y clasificación:",TABLA 10.1.4,,3320000.0,3684200.0,3886300.0
9160,Anastomosis uretero calicial,tipo_1_grupo_quirurgico,13,"10. UROLOGÍA Y NEFROLOGÍA: Establézcase para las intervenciones quirúrgicas de Urología Nefrología, la siguiente nomenclatura y clasificación:",TABLA 10.1.5,,3320000.0,3684200.0,3886300.0
9162,Nefrorrafia,tipo_1_grupo_quirurgico,9,"10. UROLOGÍA Y NEFROLOGÍA: Establézcase para las intervenciones quirúrgicas de Urología Nefrología, la siguiente nomenclatura y clasificación:",TABLA 10.1.5,,2029800.0,2252500.0,2376100.0
