codigo,descripcion,estructura,grupo_quirurgico,seccion,tabla,uvb_base,valor_2023_uvt,valor_2024_uvt,valor_2025_uvb
9184,Implantación de cánula arteriovenosa (Scribner),tipo_1_grupo_quirurgico,8,"10. UROLOGÍA Y NEFROLOGÍA: Establézcase para las intervenciones quirúrgicas de Urología Nefrología, la siguiente nomenclatura y clasificación:",TABLA 10.1.7,,1777500.0,1972500.0,2080700.0
9185,"Implantación de cáteter subclavio, femoral, yugular o peritoneal por punción",tipo_1_grupo_quirurgico,7,"10. UROLOGÍA Y NEFROLOGÍA: Establézcase para las intervenciones quirúrgicas de Urología Nefrología, la siguiente nomenclatura y clasificación:",TABLA 10.1.7,,1617200.0,1794600.0,1893100.0
9190,Trasplante renal,tipo_1_grupo_quirurgico,23,"10. UROLOGÍA Y NEFROLOGÍA: Establézcase para las intervenciones quirúrgicas de Urología Nefrología, la siguiente nomenclatura y clasificación:",TABLA 10.1.8,,6075500.0,6742100.0,7112200.0
9191,Nefrectomía (donante),tipo_1_grupo_quirurgico,20,"10. UROLOGÍA Y NEFROLOGÍA: Establézcase para las intervenciones quirúrgicas de Urología Nefrología, la siguiente nomenclatura y clasificación:",TABLA 10.1.8,,3051500.0,3386300.0,3572200.0
9201,Exploración ureter,tipo_1_grupo_quirurgico,10,"10. UROLOGÍA Y NEFROLOGÍA: Establézcase para las intervenciones quirúrgicas de Urología Nefrología, la siguiente nomenclatura y clasificación:",TABLA 10.2.1,,2708400.0,3005600.0,3170600.0
9202,Meatotomía ureteral abierta,tipo_1_grupo_quirurgico,10,"10. UROLOGÍA Y NEFROLOGÍA: Establézcase para las intervenciones quirúrgicas de Urología Nefrología, la siguiente nomenclatura y clasificación:",TABLA 10.2.1,,2708400.0,3005600.0,3170600.0
9203,Ureterolitotomía (vía abierta),tipo_1_grupo_quirurgico,12,"10. UROLOGÍA Y NEFROLOGÍA: Establézcase para las intervenciones quirúrgicas de Urología Nefrología, la siguiente nomenclatura y clasificación:",TABLA 10.2.1,,3110500.0,3451700.0,3641200.0
9210,Diverticulectomía ureteral,tipo_1_grupo_quirurgico,12,"10. UROLOGÍA Y NEFROLOGÍA: Establézcase para las intervenciones quirúrgicas de Urología Nefrología, la siguiente nomenclatura y clasificación:",TABLA 10.2.2,,3110500.0,3451700.0,3641200.0
9212,Resección de ureterocele (transuretral),tipo_1_grupo_quirurgico,9,"10. UROLOGÍA Y NEFROLOGÍA: Establézcase para las intervenciones quirúrgicas de Urología Nefrología, la siguiente nomenclatura y clasificación:",TABLA 10.2.2,,2029800.0,2252500.0,2376100.0
9213,Resección de ureterocele (vía abierta),tipo_1_grupo_quirurgico,12,"10. UROLOGÍA Y NEFROLOGÍA: Establézcase para las intervenciones quirúrgicas de Urología Nefrología, la siguiente nomenclatura y clasificación:",TABLA 10.2.2,,3110500.0,3451700.0,3641200.0
9214,Resección de fístula urétero-cutánea,tipo_1_grupo_quirurgico,12,"10. UROLOGÍA Y NEFROLOGÍA: Establézcase para las intervenciones quirúrgicas de Urología Nefrología, la siguiente nomenclatura y clasificación:",TABLA 10.2.2,,3110500.0,3451700.0,3641200.0
9215,Resección de fístula urétero-viseral,tipo_1_grupo_quirurgico,12,"10. UROLOGÍA Y NEFROLOGÍA: Establézcase para las intervenciones quirúrgicas de Urología Nefrología, la siguiente nomenclatura y clasificación:",TABLA 10.2.2,,3110500.0,3451700.0,3641200.0
9216,Ureterectomía residual,tipo_1_grupo_quirurgico,12,"10. UROLOGÍA Y NEFROLOGÍA: Establézcase para las intervenciones quirúrgicas de Urología Nefrología, la siguiente nomenclatura y clasificación:",TABLA 10.2.2,,3110500.0,3451700.0,3641200.0
9220,Ureterostomía cutánea,tipo_1_grupo_quirurgico,12,"10. UROLOGÍA Y NEFROLOGÍA: Establézcase para las intervenciones quirúrgicas de Urología Nefrología, la siguiente nomenclatura y clasificación:",TABLA 10.2.3,,3110500.0,3451700.0,3641200.0
9222,Ureteroenterostomía cutánea,tipo_1_grupo_quirurgico,22,"10. UROLOGÍA Y NEFROLOGÍA: Establézcase para las intervenciones quirúrgicas de Urología Nefrología, la siguiente nomenclatura y clasificación:",TABLA 10.2.3,,4254800.0,4721600.0,4980800.0
9223,Ureteroneoileostomía cutánea,tipo_1_grupo_quirurgico,22,"10. UROLOGÍA Y NEFROLOGÍA: Establézcase para las intervenciones quirúrgicas de Urología Nefrología, la siguiente nomenclatura y clasificación:",TABLA 10.2.3,,4254800.0,4721600.0,4980800.0
9224,Ureteroneoproctostomía (anastomosis ureteres a recto aislado in situ),tipo_1_grupo_quirurgico,22,"10. UROLOGÍA Y NEFROLOGÍA: Establézcase para las intervenciones quirúrgicas de Urología Nefrología, la siguiente nomenclatura y clasificación:",TABLA 10.2.3,,4254800.0,4721600.0,4980800.0
9225,Reemplazo ureteral por intestino,tipo_1_grupo_quirurgico,22,"10. UROLOGÍA Y NEFROLOGÍA: Establézcase para las intervenciones quirúrgicas de Urología Nefrología, la siguiente nomenclatura y clasificación:",TABLA 10.2.3,,4254800.0,4721600.0,4980800.0
9240,Ureteroneocistostomía (anastomosis ureterovesical o reimplantación ureterovesical),tipo_1_grupo_quirurgico,13,"10. UROLOGÍA Y NEFROLOGÍA: Establézcase para las intervenciones quirúrgicas de Urología Nefrología, la siguiente nomenclatura y clasificación:",TABLA 10.2.4,,3320000.0,3684200.0,3886300.0
9241,Ureteroneocistostomía con técnica de alargamiento vesical,tipo_1_grupo_quirurgico,13,"10. UROLOGÍA Y NEFROLOGÍA: Establézcase para las intervenciones quirúrgicas de Urología Nefrología, la siguiente nomenclatura y clasificación:",TABLA 10.2.4,,3320000.0,3684200.0,3886300.0
9242,Uretero ureterostomía,tipo_1_grupo_quirurgico,13,"10. UROLOGÍA Y NEFROLOGÍA: Establézcase para las intervenciones quirúrgicas de Urología Nefrología, la siguiente nomenclatura y clasificación:",TABLA 10.2.4,,3320000.0,3684200.0,3886300.0
9250,Ureterolisis,tipo_1_grupo_quirurgico,10,"10. UROLOGÍA Y NEFROLOGÍA: Establézcase para las intervenciones quirúrgicas de Urología Nefrología, la siguiente nomenclatura y clasificación:",TABLA 10.2.5,,2708400.0,3005600.0,3170600.0
9251,Pieloureterolisis con transposición intraperitoneal,tipo_1_grupo_quirurgico,13,"10. UROLOGÍA Y NEFROLOGÍA: Establézcase para las intervenciones quirúrgicas de Urología Nefrología, la siguiente nomenclatura y clasificación:",TABLA 10.2.5,,3320000.0,3684200.0,3886300.0
9252,Ureteroplastia,tipo_1_grupo_quirurgico,13,"10. UROLOGÍA Y NEFROLOGÍA: Establézcase para las intervenciones quirúrgicas de Urología Nefrología, la siguiente nomenclatura y clasificación:",TABLA 10.2.5,,3320000.0,3684200.0,3886300.0
9253,Ureterorrafia,tipo_1_grupo_quirurgico,8,"10. UROLOGÍA Y NEFROLOGÍA: Establézcase para las intervenciones quirúrgicas de Urología Nefrología, la siguiente nomenclatura y clasificación:",TABLA 10.2.5,,1777500.0,1972500.0,2080700.0
9301,Extracción de cuerpo extraño en vejiga (vía abierta),tipo_1_grupo_quirurgico,10,"10. UROLOGÍA Y NEFROLOGÍA: Establézcase para las intervenciones quirúrgicas de Urología Nefrología, la siguiente nomenclatura y clasificación:",TABLA 10.3.1,,2708400.0,3005600.0,3170600.0
9302,Cistolitotomía,tipo_1_grupo_quirurgico,10,"10. UROLOGÍA Y NEFROLOGÍA: Establézcase para las intervenciones quirúrgicas de Urología Nefrología, la siguiente nomenclatura y clasificación:",TABLA 10.3.1,,2708400.0,3005600.0,3170600.0
9303,Cistotomía suprapúbica (talla vesical),tipo_1_grupo_quirurgico,8,"10. UROLOGÍA Y NEFROLOGÍA: Establézcase para las intervenciones quirúrgicas de Urología Nefrología, la siguiente nomenclatura y clasificación:",TABLA 10.3.1,,1777500.0,1972500.0,2080700.0
9310,Resección fulguración tumor vesical,tipo_1_grupo_quirurgico,12,"10. UROLOGÍA Y NEFROLOGÍA: Establézcase para las intervenciones quirúrgicas de Urología Nefrología, la siguiente nomenclatura y clasificación:",TABLA 10.3.2,,3110500.0,3451700.0,3641200.0
9311,Resección cuello vesical,tipo_1_grupo_quirurgico,12,"10. UROLOGÍA Y NEFROLOGÍA: Establézcase para las intervenciones quirúrgicas de Urología Nefrología, la siguiente nomenclatura y clasificación:",TABLA 10.3.2,,3110500.0,3451700.0,3641200.0
9320,Diverticulectomía de vejiga,tipo_1_grupo_quirurgico,12,"10. UROLOGÍA Y NEFROLOGÍA: Establézcase para las intervenciones quirúrgicas de Urología Nefrología, la siguiente nomenclatura y clasificación:",TABLA 10.3.3,,3110500.0,3451700.0,3641200.0
9321,Plastia de cuello vesical,tipo_1_grupo_quirurgico,12,"10. UROLOGÍA Y NEFROLOGÍA: Establézcase para las intervenciones quirúrgicas de Urología Nefrología, la siguiente nomenclatura y clasificación:",TABLA 10.3.3,,3110500.0,3451700.0,3641200.0
9322,Resección fulguración tumor vesical,tipo_1_grupo_quirurgico,12,"10. UROLOGÍA Y NEFROLOGÍA: Establézcase para las intervenciones quirúrgicas de Urología Nefrología, la siguiente nomenclatura y clasificación:",TABLA 10.3.3,,3110500.0,3451700.0,3641200.0
9323,Resección transvesical cuello vesical,tipo_1_grupo_quirurgico,12,"10. UROLOGÍA Y NEFROLOGÍA: Establézcase para las intervenciones quirúrgicas de Urología Nefrología, la siguiente nomenclatura y clasificación:",TABLA 10.3.3,,3110500.0,3451700.0,3641200.0
9330,Cistectomía parcial,tipo_1_grupo_quirurgico,11,"10. UROLOGÍA Y NEFROLOGÍA: Establézcase para las intervenciones quirúrgicas de Urología Nefrología, la siguiente nomenclatura y clasificación:",TABLA 10.3.4,,2909000.0,3228200.0,3405400.0
9331,Cistectomía total,tipo_1_grupo_quirurgico,12,"10. UROLOGÍA Y NEFROLOGÍA: Establézcase para las intervenciones quirúrgicas de Urología Nefrología, la siguiente nomenclatura y clasificación:",TABLA 10.3.4,,3110500.0,3451700.0,3641200.0
9332,Cistectomía radical (total más linfadenectomía más derivación.),tipo_1_grupo_quirurgico,13,"10. UROLOGÍA Y NEFROLOGÍA: Establézcase para las intervenciones quirúrgicas de Urología Nefrología, la siguiente nomenclatura y clasificación:",TABLA 10.3.4,,3320000.0,3684200.0,3886300.0
9333,Linfadenectomía retroperitoneal,tipo_1_grupo_quirurgico,13,"10. UROLOGÍA Y NEFROLOGÍA: Establézcase para las intervenciones quirúrgicas de Urología Nefrología, la siguiente nomenclatura y clasificación:",TABLA 10.3.4,,3320000.0,3684200.0,3886300.0
9334,Exanteración pélvica completa,tipo_1_grupo_quirurgico,20,"10. UROLOGÍA Y NEFROLOGÍA: Establézcase para las intervenciones quirúrgicas de Urología Nefrología, la siguiente nomenclatura y clasificación:",TABLA 10.3.4,,3051500.0,3386300.0,3572200.0
9340,Colocistoplastia (Sigmoídoplastía),tipo_1_grupo_quirurgico,22,"10. UROLOGÍA Y NEFROLOGÍA: Establézcase para las intervenciones quirúrgicas de Urología Nefrología, la siguiente nomenclatura y clasificación:",TABLA 10.3.5,,4254800.0,4721600.0,4980800.0
9341,Ileocistoplastia,tipo_1_grupo_quirurgico,22,"10. UROLOGÍA Y NEFROLOGÍA: Establézcase para las intervenciones quirúrgicas de Urología Nefrología, la siguiente nomenclatura y clasificación:",TABLA 10.3.5,,4254800.0,4721600.0,4980800.0
9342,Ileo ceco cistoplastia,tipo_1_grupo_quirurgico,22,"10. UROLOGÍA Y NEFROLOGÍA: Establézcase para las intervenciones quirúrgicas de Urología Nefrología, la siguiente nomenclatura y clasificación:",TABLA 10.3.5,,4254800.0,4721600.0,4980800.0
9343,Cistopexia vaginal,tipo_1_grupo_quirurgico,8,"10. UROLOGÍA Y NEFROLOGÍA: Establézcase para las intervenciones quirúrgicas de Urología Nefrología, la siguiente nomenclatura y clasificación:",TABLA 10.3.5,,1777500.0,1972500.0,2080700.0
9344,Cistopexia retropúbica,tipo_1_grupo_quirurgico,12,"10. UROLOGÍA Y NEFROLOGÍA: Establézcase para las intervenciones quirúrgicas de Urología Nefrología, la siguiente nomenclatura y clasificación:",TABLA 10.3.5,,3110500.0,3451700.0,3641200.0
9345,Gastrocistoplastia,tipo_1_grupo_quirurgico,20,"10. UROLOGÍA Y NEFROLOGÍA: Establézcase para las intervenciones quirúrgicas de Urología Nefrología, la siguiente nomenclatura y clasificación:",TABLA 10.3.5,,3051500.0,3386300.0,3572200.0
9346,Cistouretropexia,tipo_1_grupo_quirurgico,8,"10. UROLOGÍA Y NEFROLOGÍA: Establézcase para las intervenciones quirúrgicas de Urología Nefrología, la siguiente nomenclatura y clasificación:",TABLA 10.3.5,,1777500.0,1972500.0,2080700.0
9347,Cistouretropexia vaginal con control endoscópico,tipo_1_grupo_quirurgico,12,"10. UROLOGÍA Y NEFROLOGÍA: Establézcase para las intervenciones quirúrgicas de Urología Nefrología, la siguiente nomenclatura y clasificación:",TABLA 10.3.5,,3110500.0,3451700.0,3641200.0
9350,Cistorrafia,tipo_1_grupo_quirurgico,8,"10. UROLOGÍA Y NEFROLOGÍA: Establézcase para las intervenciones quirúrgicas de Urología Nefrología, la siguiente nomenclatura y clasificación:",TABLA 10.3.6,,1777500.0,1972500.0,2080700.0
9351,"Corrección fístula vesical, vésico entérica, vésico vaginal",tipo_1_grupo_quirurgico,12,"10. UROLOGÍA Y NEFROLOGÍA: Establézcase para las intervenciones quirúrgicas de Urología Nefrología, la siguiente nomenclatura y clasificación:",TABLA 10.3.6,,3110500.0,3451700.0,3641200.0
9352,Vesicostomía cutánea,tipo_1_grupo_quirurgico,9,"10. UROLOGÍA Y NEFROLOGÍA: Establézcase para las intervenciones quirúrgicas de Urología Nefrología, la siguiente nomenclatura y clasificación:",TABLA 10.3.6,,2029800.0,2252500.0,2376100.0
9353,Corección de fístula vésico-cutánea,tipo_1_grupo_quirurgico,11,"10. UROLOGÍA Y NEFROLOGÍA: Establézcase para las intervenciones quirúrgicas de Urología Nefrología, la siguiente nomenclatura y clasificación:",TABLA 10.3.6,,2909000.0,3228200.0,3405400.0
9370,Correccion extrofia vesical,tipo_1_grupo_quirurgico,20,"10. UROLOGÍA Y NEFROLOGÍA: Establézcase para las intervenciones quirúrgicas de Urología Nefrología, la siguiente nomenclatura y clasificación:",TABLA 10.3.7,,3051500.0,3386300.0,3572200.0
9371,Drenaje perivesical,tipo_1_grupo_quirurgico,8,"10. UROLOGÍA Y NEFROLOGÍA: Establézcase para las intervenciones quirúrgicas de Urología Nefrología, la siguiente nomenclatura y clasificación:",TABLA 10.3.7,,1777500.0,1972500.0,2080700.0
9374,Tratamiento hidrostático para tumor vesical,tipo_1_grupo_quirurgico,10,"10. UROLOGÍA Y NEFROLOGÍA: Establézcase para las intervenciones quirúrgicas de Urología Nefrología, la siguiente nomenclatura y clasificación:",TABLA 10.3.7,,2708400.0,3005600.0,3170600.0
9375,Resección por persistencia del uraco (Incluye quiste del uraco),tipo_1_grupo_quirurgico,12,"10. UROLOGÍA Y NEFROLOGÍA: Establézcase para las intervenciones quirúrgicas de Urología Nefrología, la siguiente nomenclatura y clasificación:",TABLA 10.3.7,,3110500.0,3451700.0,3641200.0
9401,Uretrolitotomía,tipo_1_grupo_quirurgico,10,"10. UROLOGÍA Y NEFROLOGÍA: Establézcase para las intervenciones quirúrgicas de Urología Nefrología, la siguiente nomenclatura y clasificación:",TABLA 10.4.1,,2708400.0,3005600.0,3170600.0
9402,Uretrostomía,tipo_1_grupo_quirurgico,8,"10. UROLOGÍA Y NEFROLOGÍA: Establézcase para las intervenciones quirúrgicas de Urología Nefrología, la siguiente nomenclatura y clasificación:",TABLA 10.4.1,,1777500.0,1972500.0,2080700.0
9403,Extracción cuerpo extraño uretral,tipo_1_grupo_quirurgico,10,"10. UROLOGÍA Y NEFROLOGÍA: Establézcase para las intervenciones quirúrgicas de Urología Nefrología, la siguiente nomenclatura y clasificación:",TABLA 10.4.1,,2708400.0,3005600.0,3170600.0
9410,Extirpación carúnculas uretrales,tipo_1_grupo_quirurgico,5,"10. UROLOGÍA Y NEFROLOGÍA: Establézcase para las intervenciones quirúrgicas de Urología Nefrología, la siguiente nomenclatura y clasificación:",TABLA 10.4.2,,908500.0,1008100.0,1063500.0
9411,Meatoplastia,tipo_1_grupo_quirurgico,5,"10. UROLOGÍA Y NEFROLOGÍA: Establézcase para las intervenciones quirúrgicas de Urología Nefrología, la siguiente nomenclatura y clasificación:",TABLA 10.4.2,,908500.0,1008100.0,1063500.0
9412,Meatotomía uretral,tipo_1_grupo_quirurgico,5,"10. UROLOGÍA Y NEFROLOGÍA: Establézcase para las intervenciones quirúrgicas de Urología Nefrología, la siguiente nomenclatura y clasificación:",TABLA 10.4.2,,908500.0,1008100.0,1063500.0
9413,Resección de prolapso mucosa uretral,tipo_1_grupo_quirurgico,5,"10. UROLOGÍA Y NEFROLOGÍA: Establézcase para las intervenciones quirúrgicas de Urología Nefrología, la siguiente nomenclatura y clasificación:",TABLA 10.4.2,,908500.0,1008100.0,1063500.0
9420,Diverticulectomía uretral,tipo_1_grupo_quirurgico,12,"10. UROLOGÍA Y NEFROLOGÍA: Establézcase para las intervenciones quirúrgicas de Urología Nefrología, la siguiente nomenclatura y clasificación:",TABLA 10.4.3,,3110500.0,3451700.0,3641200.0
9422,Uretrectomía radical,tipo_1_grupo_quirurgico,13,"10. UROLOGÍA Y NEFROLOGÍA: Establézcase para las intervenciones quirúrgicas de Urología Nefrología, la siguiente nomenclatura y clasificación:",TABLA 10.4.3,,3320000.0,3684200.0,3886300.0
9423,Uretrectomía simple,tipo_1_grupo_quirurgico,10,"10. UROLOGÍA Y NEFROLOGÍA: Establézcase para las intervenciones quirúrgicas de Urología Nefrología, la siguiente nomenclatura y clasificación:",TABLA 10.4.3,,2708400.0,3005600.0,3170600.0
9424,Uretrorrafia,tipo_1_grupo_quirurgico,9,"10. UROLOGÍA Y NEFROLOGÍA: Establézcase para las intervenciones quirúrgicas de Urología Nefrología, la siguiente nomenclatura y clasificación:",TABLA 10.4.3,,2029800.0,2252500.0,2376100.0
9430,Resección de fístula uretro rectal,tipo_1_grupo_quirurgico,13,"10. UROLOGÍA Y NEFROLOGÍA: Establézcase para las intervenciones quirúrgicas de Urología Nefrología, la siguiente nomenclatura y clasificación:",TABLA 10.4.4,,3320000.0,3684200.0,3886300.0
9431,Cierre de uretrostomía,tipo_1_grupo_quirurgico,6,"10. UROLOGÍA Y NEFROLOGÍA: Establézcase para las intervenciones quirúrgicas de Urología Nefrología, la siguiente nomenclatura y clasificación:",TABLA 10.4.4,,1252000.0,1389400.0,1465700.0
9432,Uretrocistopexia retropúbica,tipo_1_grupo_quirurgico,11,"10. UROLOGÍA Y NEFROLOGÍA: Establézcase para las intervenciones quirúrgicas de Urología Nefrología, la siguiente nomenclatura y clasificación:",TABLA 10.4.4,,2909000.0,3228200.0,3405400.0
9433,Uretroplastia,tipo_1_grupo_quirurgico,12,"10. UROLOGÍA Y NEFROLOGÍA: Establézcase para las intervenciones quirúrgicas de Urología Nefrología, la siguiente nomenclatura y clasificación:",TABLA 10.4.4,,3110500.0,3451700.0,3641200.0
9434,Uretroplastia con otros tejidos,tipo_1_grupo_quirurgico,13,"10. UROLOGÍA Y NEFROLOGÍA: Establézcase para las intervenciones quirúrgicas de Urología Nefrología, la siguiente nomenclatura y clasificación:",TABLA 10.4.4,,3320000.0,3684200.0,3886300.0
9435,Fistulectomía uretro-cutánea y uretroplastia,tipo_1_grupo_quirurgico,13,"10. UROLOGÍA Y NEFROLOGÍA: Establézcase para las intervenciones quirúrgicas de Urología Nefrología, la siguiente nomenclatura y clasificación:",TABLA 10.4.4,,3320000.0,3684200.0,3886300.0
9436,Uretrocistopexia con control endoscópico,tipo_1_grupo_quirurgico,11,"10. UROLOGÍA Y NEFROLOGÍA: Establézcase para las intervenciones quirúrgicas de Urología Nefrología, la siguiente nomenclatura y clasificación:",TABLA 10.4.4,,2909000.0,3228200.0,3405400.0
9437,Resección de fístula uretrocutánea,tipo_1_grupo_quirurgico,11,"10. UROLOGÍA Y NEFROLOGÍA: Establézcase para las intervenciones quirúrgicas de Urología Nefrología, la siguiente nomenclatura y clasificación:",TABLA 10.4.4,,2909000.0,3228200.0,3405400.0
9438,Uretroplastia transpúbica,tipo_1_grupo_quirurgico,13,"10. UROLOGÍA Y NEFROLOGÍA: Establézcase para las intervenciones quirúrgicas de Urología Nefrología, la siguiente nomenclatura y clasificación:",TABLA 10.4.4,,3320000.0,3684200.0,3886300.0
9440,Dilatación de la uretra,tipo_1_grupo_quirurgico,5,"10. UROLOGÍA Y NEFROLOGÍA: Establézcase para las intervenciones quirúrgicas de Urología Nefrología, la siguiente nomenclatura y clasificación:",TABLA 10.4.5,,908500.0,1008100.0,1063500.0
9441,Uretrotomía interna,tipo_1_grupo_quirurgico,9,"10. UROLOGÍA Y NEFROLOGÍA: Establézcase para las intervenciones quirúrgicas de Urología Nefrología, la siguiente nomenclatura y clasificación:",TABLA 10.4.5,,2029800.0,2252500.0,2376100.0
9450,Operación para incontinencia urinaria masculina,tipo_1_grupo_quirurgico,13,"10. UROLOGÍA Y NEFROLOGÍA: Establézcase para las intervenciones quirúrgicas de Urología Nefrología, la siguiente nomenclatura y clasificación:",TABLA 10.4.6,,3320000.0,3684200.0,3886300.0
9452,Esfinterotomía,tipo_1_grupo_quirurgico,11,"10. UROLOGÍA Y NEFROLOGÍA: Establézcase para las intervenciones quirúrgicas de Urología Nefrología, la siguiente nomenclatura y clasificación:",TABLA 10.4.6,,2909000.0,3228200.0,3405400.0
9453,Extirpación y/o electrofulguración lesiones uretrales (vía abierta),tipo_1_grupo_quirurgico,10,"10. UROLOGÍA Y NEFROLOGÍA: Establézcase para las intervenciones quirúrgicas de Urología Nefrología, la siguiente nomenclatura y clasificación:",TABLA 10.4.6,,2708400.0,3005600.0,3170600.0
9454,Resección de valvas congénitas uretrales (vía: abierta),tipo_1_grupo_quirurgico,10,"10. UROLOGÍA Y NEFROLOGÍA: Establézcase para las intervenciones quirúrgicas de Urología Nefrología, la siguiente nomenclatura y clasificación:",TABLA 10.4.6,,2708400.0,3005600.0,3170600.0
9455,Drenaje absceso periuretral,tipo_1_grupo_quirurgico,5,"10. UROLOGÍA Y NEFROLOGÍA: Establézcase para las intervenciones quirúrgicas de Urología Nefrología, la siguiente nomenclatura y clasificación:",TABLA 10.4.6,,908500.0,1008100.0,1063500.0
9456,Drenaje de absceso urinoso,tipo_1_grupo_quirurgico,12,"10. UROLOGÍA Y NEFROLOGÍA: Establézcase para las intervenciones quirúrgicas de Urología Nefrología, la siguiente nomenclatura y clasificación:",TABLA 10.4.6,,3110500.0,3451700.0,3641200.0
9501,Drenaje perineal absceso próstata,tipo_1_grupo_quirurgico,8,"10. UROLOGÍA Y NEFROLOGÍA: Establézcase para las intervenciones quirúrgicas de Urología Nefrología, la siguiente nomenclatura y clasificación:",TABLA 10.5.1,,1777500.0,1972500.0,2080700.0
9502,Prostatolitotomía,tipo_1_grupo_quirurgico,10,"10. UROLOGÍA Y NEFROLOGÍA: Establézcase para las intervenciones quirúrgicas de Urología Nefrología, la siguiente nomenclatura y clasificación:",TABLA 10.5.1,,2708400.0,3005600.0,3170600.0
9510,Prostatectomía abierta,tipo_1_grupo_quirurgico,12,"10. UROLOGÍA Y NEFROLOGÍA: Establézcase para las intervenciones quirúrgicas de Urología Nefrología, la siguiente nomenclatura y clasificación:",TABLA 10.5.2,,3110500.0,3451700.0,3641200.0
9511,Prostatectomía transuretral,tipo_1_grupo_quirurgico,13,"10. UROLOGÍA Y NEFROLOGÍA: Establézcase para las intervenciones quirúrgicas de Urología Nefrología, la siguiente nomenclatura y clasificación:",TABLA 10.5.2,,3320000.0,3684200.0,3886300.0
9512,Prostatectomía radical,tipo_1_grupo_quirurgico,20,"10. UROLOGÍA Y NEFROLOGÍA: Establézcase para las intervenciones quirúrgicas de Urología Nefrología, la siguiente nomenclatura y clasificación:",TABLA 10.5.2,,3051500.0,3386300.0,3572200.0
9513,Prostatocistectomía (seguida de derivación),tipo_1_grupo_quirurgico,21,"10. UROLOGÍA Y NEFROLOGÍA: Establézcase para las intervenciones quirúrgicas de Urología Nefrología, la siguiente nomenclatura y clasificación:",TABLA 10.5.2,,3673700.0,4076800.0,4300500.0
9514,Prostatectomía total,tipo_1_grupo_quirurgico,13,"10. UROLOGÍA Y NEFROLOGÍA: Establézcase para las intervenciones quirúrgicas de Urología Nefrología, la siguiente nomenclatura y clasificación:",TABLA 10.5.2,,3320000.0,3684200.0,3886300.0
9520,Vesiculotomía seminal,tipo_1_grupo_quirurgico,13,"10. UROLOGÍA Y NEFROLOGÍA: Establézcase para las intervenciones quirúrgicas de Urología Nefrología, la siguiente nomenclatura y clasificación:",TABLA 10.5.3,,3320000.0,3684200.0,3886300.0
9521,Vesiculectomía (espermatocistectomía),tipo_1_grupo_quirurgico,13,"10. UROLOGÍA Y NEFROLOGÍA: Establézcase para las intervenciones quirúrgicas de Urología Nefrología, la siguiente nomenclatura y clasificación:",TABLA 10.5.3,,3320000.0,3684200.0,3886300.0
9531,Linfadenectomía pélvica,tipo_1_grupo_quirurgico,13,"10. UROLOGÍA Y NEFROLOGÍA: Establézcase para las intervenciones quirúrgicas de Urología Nefrología, la siguiente nomenclatura y clasificación:",TABLA 10.5.4,,3320000.0,3684200.0,3886300.0
9601,Hidrocelectomía,tipo_1_grupo_quirurgico,9,"10. UROLOGÍA Y NEFROLOGÍA: Establézcase para las intervenciones quirúrgicas de Urología Nefrología, la siguiente nomenclatura y clasificación:",TABLA 10.6.1,,2029800.0,2252500.0,2376100.0
9602,"Incisión y/o drenaje del cordón espermático, escroto o testículo",tipo_1_grupo_quirurgico,6,"10. UROLOGÍA Y NEFROLOGÍA: Establézcase para las intervenciones quirúrgicas de Urología Nefrología, la siguiente nomenclatura y clasificación:",TABLA 10.6.1,,1252000.0,1389400.0,1465700.0
9603,"Resección del hematocele; incluye cordón espermático, túnica vaginal",tipo_1_grupo_quirurgico,9,"10. UROLOGÍA Y NEFROLOGÍA: Establézcase para las intervenciones quirúrgicas de Urología Nefrología, la siguiente nomenclatura y clasificación:",TABLA 10.6.1,,2029800.0,2252500.0,2376100.0
9604,Varicocelectomía,tipo_1_grupo_quirurgico,9,"10. UROLOGÍA Y NEFROLOGÍA: Establézcase para las intervenciones quirúrgicas de Urología Nefrología, la siguiente nomenclatura y clasificación:",TABLA 10.6.1,,2029800.0,2252500.0,2376100.0
9605,Aspiración de hidrocele,tipo_1_grupo_quirurgico,6,"10. UROLOGÍA Y NEFROLOGÍA: Establézcase para las intervenciones quirúrgicas de Urología Nefrología, la siguiente nomenclatura y clasificación:",TABLA 10.6.1,,1252000.0,1389400.0,1465700.0
9606,Cirugía genitales ambiguos,tipo_1_grupo_quirurgico,20,"10. UROLOGÍA Y NEFROLOGÍA: Establézcase para las intervenciones quirúrgicas de Urología Nefrología, la siguiente nomenclatura y clasificación:",TABLA 10.6.1,,3051500.0,3386300.0,3572200.0
9620,Fistulectomía del escroto,tipo_1_grupo_quirurgico,8,"10. UROLOGÍA Y NEFROLOGÍA: Establézcase para las intervenciones quirúrgicas de Urología Nefrología, la siguiente nomenclatura y clasificación:",TABLA 10.6.2,,1777500.0,1972500.0,2080700.0
9621,Fulguración de lesión escrotal,tipo_1_grupo_quirurgico,4,"10. UROLOGÍA Y NEFROLOGÍA: Establézcase para las intervenciones quirúrgicas de Urología Nefrología, la siguiente nomenclatura y clasificación:",TABLA 10.6.2,,717600.0,796300.0,840100.0
9622,Resección parcial del escroto,tipo_1_grupo_quirurgico,10,"10. UROLOGÍA Y NEFROLOGÍA: Establézcase para las intervenciones quirúrgicas de Urología Nefrología, la siguiente nomenclatura y clasificación:",TABLA 10.6.2,,2708400.0,3005600.0,3170600.0
