codigo,descripcion,estructura,seccion,tabla,uvb_base,valor_2023_uvt,valor_2024_uvt,valor_2025_uvb
19141,Antígenos microbianos,tipo_3_uvb_integrado,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,7.78,76800.0,89900.0,101700.0
19142,Antitrombina III,tipo_3_uvb_integrado,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,9.29,91600.0,107300.0,181700.0
19143,Apolipoproteínas A y B,tipo_3_uvb_integrado,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,16.59,163700.0,191600.0,146400.0
19144,"Arbovirus (FA, EEV, Dengue) prueba presuntiva (IHA)",tipo_3_uvb_integrado,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,13.37,131900.0,154500.0,298900.0
19145,"Arbovirus (FA, EEV, Dengue) prueba confirmatoria( neutralización)",tipo_3_uvb_integrado,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,27.29,269300.0,315300.0,160500.0
19146,"Arilsulfatasa A, en leucocitos",tipo_3_uvb_integrado,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,14.66,144600.0,169400.0,108700.0
19147,"Arilsulfatasa A, en suero",tipo_3_uvb_integrado,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,9.93,98000.0,114700.0,167600.0
19148,"Arilsulfatasa B, en leucocitos",tipo_3_uvb_integrado,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,15.3,151000.0,176700.0,49400.0
19149,Arsénico,tipo_3_uvb_integrado,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,4.51,44500.0,52100.0,167600.0
19150,"Aspartilcilasa, en leucocitos",tipo_3_uvb_integrado,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,15.3,151000.0,176700.0,233000.0
19151,Asparragina,tipo_3_uvb_integrado,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,21.28,209900.0,245800.0,71100.0
19152,Azúcares por cromatografía,tipo_3_uvb_integrado,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,6.49,64000.0,75000.0,15300.0
19153,Azúcares reductores,tipo_3_uvb_integrado,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,1.4,13800.0,16200.0,167600.0
19154,"B galactocidasa, en leucocitos",tipo_3_uvb_integrado,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,15.3,151000.0,176700.0,167600.0
19155,"B glucocidasa, en leucocitos",tipo_3_uvb_integrado,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,15.3,151000.0,176700.0,1203000.0
19156,BH4,tipo_3_uvb_integrado,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,109.85,1084100.0,1269000.0,21900.0
19157,Baciloscopia,tipo_3_uvb_integrado,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,2.0,19700.0,23100.0,88000.0
19158,"Bandas oligoclonales, en suero y LCR",tipo_3_uvb_integrado,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,8.04,79300.0,92900.0,76700.0
19159,Barbitúricos,tipo_3_uvb_integrado,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,7.0,69100.0,80900.0,81900.0
19160,Benzodiazepinas,tipo_3_uvb_integrado,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,7.48,73800.0,86400.0,53200.0
19163,Beta 2 macroglobulina,tipo_3_uvb_integrado,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,4.86,47900.0,56100.0,97000.0
19164,Beta 2 microglobulina,tipo_3_uvb_integrado,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,8.86,87400.0,102400.0,75800.0
19165,BetaHCG cuantitativa,tipo_3_uvb_integrado,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,6.92,68300.0,79900.0,174100.0
19166,Betahidroxibutirato,tipo_3_uvb_integrado,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,15.9,156900.0,183700.0,14400.0
19169,Bilirrubina directa,tipo_3_uvb_integrado,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,1.31,13000.0,15100.0,18600.0
19170,Bilirrubina total,tipo_3_uvb_integrado,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,1.7,16800.0,19600.0,83800.0
19171,"Biotinidasa, en suero",tipo_3_uvb_integrado,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,7.65,75500.0,88400.0,72000.0
19175,Cadmio,tipo_3_uvb_integrado,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,6.57,64900.0,75900.0,62600.0
19176,Cafeína,tipo_3_uvb_integrado,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,5.72,56400.0,66100.0,29300.0
19177,Calcio colorimétrico,tipo_3_uvb_integrado,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,2.68,26400.0,31000.0,200500.0
19181,Calcitonina,tipo_3_uvb_integrado,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,18.31,180700.0,211500.0,46600.0
19182,"Calculo biliar, físico-químico",tipo_3_uvb_integrado,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,4.26,42000.0,49200.0,104500.0
19183,"Calculo renal, físico-químico",tipo_3_uvb_integrado,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,9.54,94200.0,110200.0,47500.0
19187,Campo oscuro (cualquier muestra),tipo_3_uvb_integrado,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,4.34,42800.0,50100.0,42100.0
19188,Canabinoides,tipo_3_uvb_integrado,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,3.84,38000.0,44400.0,129000.0
19189,Carbamazepina,tipo_3_uvb_integrado,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,11.78,116200.0,136100.0,47100.0
19190,"Carbohidratos, determinación( Benedict, Selliwanoff, glucosa oxidasa), cada uno",tipo_3_uvb_integrado,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,4.3,42400.0,49700.0,49900.0
19193,Carbono monóxido,tipo_3_uvb_integrado,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,4.56,45000.0,52700.0,38000.0
19194,Carotenos,tipo_3_uvb_integrado,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,3.47,34200.0,40100.0,54600.0
19195,Catecolaminas diferenciada,tipo_3_uvb_integrado,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,4.99,49200.0,57600.0,68700.0
19199,Ceruloplasmina,tipo_3_uvb_integrado,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,6.27,61900.0,72400.0,12800.0
19200,Cetonas,tipo_3_uvb_integrado,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,1.17,11500.0,13500.0,49900.0
19201,Cianuros,tipo_3_uvb_integrado,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,4.56,45000.0,52700.0,128000.0
19205,Ciclosporina,tipo_3_uvb_integrado,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,11.69,115400.0,135000.0,88000.0
19206,Cisticercosis determinación de Ac,tipo_3_uvb_integrado,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,8.04,79300.0,92900.0,91800.0
19207,Citomegalovirus anticuerpos G,tipo_3_uvb_integrado,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,8.38,82700.0,96800.0,91800.0
19211,Citomegalovirus anticuerpos M,tipo_3_uvb_integrado,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,8.38,82700.0,96800.0,91300.0
19213,Clamidia tracomatis antígeno,tipo_3_uvb_integrado,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,8.34,82300.0,96300.0,197700.0
19217,Clasificación inmunológica de leucemia,tipo_3_uvb_integrado,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,18.05,178100.0,208500.0,233000.0
19218,Clasificación inmunológica de linfoma,tipo_3_uvb_integrado,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,21.28,209900.0,245800.0,89400.0
19219,Clonazepán,tipo_3_uvb_integrado,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,8.16,80600.0,94300.0,58800.0
19223,Clorpromacina,tipo_3_uvb_integrado,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,5.37,53000.0,62000.0,15700.0
19224,Cloruro,tipo_3_uvb_integrado,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,1.43,14100.0,16500.0,69700.0
19225,Clorurode cetil piritinium,tipo_3_uvb_integrado,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,6.36,62800.0,73500.0,24000.0
19226,Cloruro férrico,tipo_3_uvb_integrado,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,2.19,21600.0,25300.0,20200.0
19227,"Coagulación, tiempo de",tipo_3_uvb_integrado,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,1.84,18200.0,21300.0,21900.0
19230,"Coagulación, tiempo de retracción",tipo_3_uvb_integrado,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,2.0,19700.0,23100.0,72000.0
19231,Cobre,tipo_3_uvb_integrado,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,6.57,64900.0,75900.0,78100.0
19235,Cocaína (metabolito),tipo_3_uvb_integrado,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,7.13,70400.0,82400.0,69700.0
19236,"Coccidiomicosis, determinación de Ac",tipo_3_uvb_integrado,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,6.36,62800.0,73500.0,34700.0
19237,Colesterol HDL,tipo_3_uvb_integrado,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,3.17,31300.0,36600.0,40900.0
19241,Colesterol LDL,tipo_3_uvb_integrado,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,3.73,36800.0,43100.0,42100.0
19242,Colesterol Total,tipo_3_uvb_integrado,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,3.84,38000.0,44400.0,49900.0
19243,"Colinesterasa, en glóbulos rojos",tipo_3_uvb_integrado,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,4.56,45000.0,52700.0,55500.0
19244,"Colinesterasa, en sangre total",tipo_3_uvb_integrado,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,5.07,50000.0,58600.0,49900.0
19247,"Colinesterasa, sérica",tipo_3_uvb_integrado,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,4.56,45000.0,52700.0,48500.0
19248,Coloraciones especiales,tipo_3_uvb_integrado,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,4.43,43700.0,51200.0,126100.0
19249,"Coloraciones inmuno-cito e Histoquímicas (peroxidasa, Otras)",tipo_3_uvb_integrado,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,11.51,113700.0,133000.0,24000.0
19253,Coloración para Baar (Zielh-Nielsen),tipo_3_uvb_integrado,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,2.19,21600.0,25300.0,140700.0
19254,Complemento C3 o C4 cuantitativo,tipo_3_uvb_integrado,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,12.85,126800.0,148400.0,55500.0
19255,Complemento C3 o C4 semicuantitativo,tipo_3_uvb_integrado,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,5.07,50000.0,58600.0,105400.0
19259,Complemento hemolítico CH50,tipo_3_uvb_integrado,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,9.62,95000.0,111100.0,25600.0
19260,Coombs directo,tipo_3_uvb_integrado,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,2.34,23100.0,27000.0,15300.0
19261,"Coombs indirecto, prueba cualitativa",tipo_3_uvb_integrado,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,1.4,13800.0,16200.0,25600.0
19265,"Coombsin directo, prueba cuantitativa",tipo_3_uvb_integrado,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,2.34,23100.0,27000.0,109200.0
19266,Coprocultivo,tipo_3_uvb_integrado,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,9.97,98400.0,115200.0,13600.0
19267,Coprológico,tipo_3_uvb_integrado,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,1.24,12300.0,14300.0,20700.0
19271,"Coprológico, por concentración",tipo_3_uvb_integrado,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,1.89,18600.0,21800.0,42100.0
19272,Coproporfirinas,tipo_3_uvb_integrado,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,3.84,38000.0,44400.0,53700.0
19273,"Coproscópico (incluye:ph, sangre azucares reductores y parásitos)",tipo_3_uvb_integrado,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,4.9,48300.0,56600.0,54100.0
19277,Corticosteroides 17 hidroxi,tipo_3_uvb_integrado,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,4.94,48800.0,57100.0,97900.0
19278,Cortisol,tipo_3_uvb_integrado,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,8.94,88200.0,103300.0,124700.0
19279,"Cortisol, prueba de estimulación",tipo_3_uvb_integrado,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,11.39,112400.0,131600.0,23100.0
19280,Creatina,tipo_3_uvb_integrado,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,2.11,20800.0,24400.0,31800.0
19283,Creatincinasa CK,tipo_3_uvb_integrado,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,2.9,28600.0,33500.0,76700.0
19284,Creatincinasa con separación de isoenzimas,tipo_3_uvb_integrado,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,7.0,69100.0,80900.0,44600.0
19285,Creatincinasa fracción MB,tipo_3_uvb_integrado,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,4.07,40200.0,47000.0,31800.0
19289,"Creatinina, depuración",tipo_3_uvb_integrado,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,2.9,28600.0,33500.0,19800.0
19290,"suero, orina y otros",tipo_3_uvb_integrado,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,1.81,17900.0,20900.0,272000.0
19291,"Crecimiento hormona, con estímulo de clonidina post-ejercicio",tipo_3_uvb_integrado,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,24.84,245100.0,287000.0,126600.0
19292,Crecimiento hormona somatotrópica,tipo_3_uvb_integrado,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,11.56,114100.0,133500.0,20700.0
19295,Crioglobulina,tipo_3_uvb_integrado,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,1.89,18600.0,21800.0,17700.0
19296,Crio hemolisinas,tipo_3_uvb_integrado,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,1.62,16000.0,18700.0,55500.0
19297,"Criptococcus neoformans, Búsqueda de antígeno por látex",tipo_3_uvb_integrado,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,5.07,50000.0,58600.0,54100.0
19301,"Criptococcus neoformans, cultivo,",tipo_3_uvb_integrado,20. LABORATORIO CLÍNICO: (Numeral modificado por el artículo 4 del Decreto 2644 de 2022) Las tarifas establecidas en Unidades de Valor Tributario - UVT para Laboratorio Clínico son:,TABLA 20.1,4.94,48800.0,57100.0,26800.0
